icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std,sc_time,mo_sc_GSE_x,mo_sc_GSE_y,mo_sc_GSE_z
ICME_Wind_MOESTL_20160416_01,Wind,2016-04-16 04:40:00,2016-04-16 13:51:00,2016-04-16 21:19:00,0.9932,0.18,-5.41,16.65,10.0,8.1,1.3,422.8,19.8,7.47,9.8,9.1,0.5,-3.3,-8.5,3.2,4.8,5.1,413.6,9.3,10.0,2.9,0.6,10.1,2.2,48885.1,11292.0,430.2,22.7,6.1,2.9,1.8,0.7,2016-04-16 13:51:00,246.96280095449495,-74.43609671435361,15.844931490010541
ICME_Wind_MOESTL_20160414_01,Wind,2016-04-14 06:57:00,2016-04-14 09:06:00,2016-04-15 10:08:00,0.9925,0.17,-5.59,27.18,10.0,7.5,1.5,415.3,41.0,25.03,10.0,7.5,1.5,-2.3,-9.3,3.0,2.3,1.4,409.7,37.7,67.7,1.8,0.4,6.6,1.5,24831.4,10520.7,480.5,7.3,6.5,0.8,2.5,0.4,2016-04-14 09:06:00,249.22220349271254,-70.1154375568765,14.457641157776118
ICME_Wind_MOESTL_20160118_01,Wind,2016-01-18 21:18:00,2016-01-19 11:20:00,2016-01-20 20:22:00,0.9754,-0.2,-4.93,47.07,17.2,12.7,2.6,358.2,15.1,33.03,17.2,13.9,1.7,-0.6,-14.6,8.7,-4.1,5.8,359.0,13.5,23.4,3.5,0.8,16.2,4.0,50266.0,31479.9,356.3,18.1,20.7,3.2,4.4,0.9,2016-01-19 11:20:00,198.9444678928325,78.98637105621498,-9.88862046375972
ICME_Wind_MOESTL_20151231_01,Wind,2015-12-31 00:19:00,2015-12-31 18:46:00,2016-01-01 11:56:00,0.975,-0.04,-2.94,35.62,17.1,12.5,2.3,447.0,23.7,17.17,17.1,12.9,2.6,-9.5,-16.3,6.5,2.1,4.0,445.2,16.7,20.5,0.6,0.3,1.9,1.0,71974.2,64316.1,448.7,28.6,17.9,5.0,6.1,1.9,2015-12-31 18:46:00,195.05727592498974,14.874763066173537,-10.11019617038722
ICME_Wind_NASA_20151219_01,Wind,2015-12-19 15:35:00,2015-12-20 13:40:00,2015-12-21 23:02:00,0.9755,0.06,-1.58,55.45,19.7,14.0,3.7,416.7,35.6,33.37,19.7,15.6,2.3,-10.1,-18.9,6.6,6.9,5.8,398.2,17.6,-23.5,2.3,1.8,8.6,6.5,48006.7,33111.2,443.7,37.8,39.0,14.2,12.6,4.1,2015-12-20 13:40:00,195.2274437702629,-25.24752057688296,-8.947548954515517
ICME_Wind_NASA_20151106_01,Wind,2015-11-06 17:46:00,2015-11-07 07:11:00,2015-11-08 16:47:00,0.9814,0.24,3.77,47.02,20.8,15.5,3.1,533.6,64.8,33.6,19.5,15.7,2.9,-3.1,-13.0,7.2,8.1,5.0,502.3,39.4,46.3,0.9,0.3,2.1,0.5,33950.5,33509.6,611.8,47.4,6.6,2.2,4.0,1.1,2015-11-07 07:11:00,228.25898997909786,-95.76649973795274,9.30589616581142
ICME_Wind_NASA_20151024_01,Wind,2015-10-24 17:59:00,2015-10-25 13:11:00,2015-10-28 13:11:00,0.984,0.19,5.07,91.2,13.0,6.1,1.8,409.8,54.0,72.0,11.4,5.6,1.6,0.7,-2.9,1.7,-0.1,2.5,394.2,50.0,65.4,1.0,0.7,3.6,1.7,33968.8,26782.3,465.7,19.8,13.9,3.3,5.1,1.4,2015-10-25 13:11:00,243.80240763156357,-75.02355402346566,16.74805690982661
ICME_Wind_NASA_20151006_01,Wind,2015-10-06 21:35:00,2015-10-06 21:35:00,2015-10-07 10:04:00,0.9886,0.06,6.48,12.48,19.9,14.5,3.6,423.5,27.3,12.48,19.9,14.5,3.6,-1.4,-11.6,5.5,-6.7,3.3,423.5,27.3,,4.8,1.3,16.4,5.6,65194.3,29873.9,,,,,,,2015-10-06 21:35:00,260.1940467991448,-23.09631543712506,18.33398231625501
ICME_Wind_NASA_20150907_01,Wind,2015-09-07 13:05:00,2015-09-07 23:31:00,2015-09-09 14:52:00,0.997,-0.17,7.27,49.78,21.6,13.7,4.4,491.6,65.6,39.35,21.6,14.7,4.3,2.1,-9.7,8.7,-3.5,8.4,467.6,51.2,71.1,4.8,2.0,12.7,4.0,19619.3,9083.9,581.9,18.0,6.1,1.7,3.5,1.0,2015-09-07 23:31:00,250.54797704660132,68.80921649437236,7.855523550625169
ICME_Wind_NASA_20150622_01,Wind,2015-06-22 18:07:00,2015-06-23 02:23:00,2015-06-24 13:03:00,1.0077,0.08,1.9,42.93,43.9,13.8,8.9,611.7,56.0,34.67,25.8,10.7,5.9,-2.2,-24.3,9.1,-1.9,4.4,597.7,50.8,51.5,1.3,1.0,2.1,1.4,168143.3,211054.9,670.0,34.7,31.4,15.3,22.9,10.9,2015-06-23 02:23:00,202.6720425684691,-31.800447018719186,-11.656256454615765
ICME_Wind_NASA_20150510_01,Wind,2015-05-10 08:23:00,2015-05-10 11:59:00,2015-05-11 04:47:00,0.9998,0.23,-3.17,20.4,14.4,10.5,2.6,363.2,16.3,16.8,14.4,11.1,2.4,-5.2,-12.5,5.1,-4.9,4.7,358.4,13.0,14.7,1.8,0.9,8.2,3.7,49774.2,19735.7,386.3,9.9,9.6,1.2,2.4,0.3,2015-05-10 11:59:00,232.4506687575164,-95.81176825194568,10.64242677323116
ICME_Wind_NASA_20150508_01,Wind,2015-05-08 02:52:00,2015-05-08 07:11:00,2015-05-09 10:34:00,,,,31.7,8.2,6.3,0.9,383.8,11.7,27.38,8.2,6.5,0.7,1.1,-3.3,1.8,3.0,0.9,381.8,11.2,-6.5,1.7,0.3,6.9,1.2,15321.9,10951.5,395.5,6.0,19.3,4.3,5.1,1.1,2015-05-08 07:11:00,,,
ICME_Wind_NASA_20150506_01,Wind,2015-05-06 00:56:00,2015-05-06 16:48:00,2015-05-07 14:23:00,0.9987,0.22,-3.57,37.45,18.6,13.3,2.0,435.9,23.0,21.58,16.3,12.9,1.9,7.4,-4.0,3.1,-7.1,5.3,420.2,13.2,25.5,2.9,1.6,9.4,5.0,26479.2,11491.0,457.3,14.8,18.4,8.3,6.4,2.6,2015-05-06 16:48:00,236.64708522140205,-91.98272232219853,15.188558347053544
ICME_Wind_NASA_20150409_01,Wind,2015-04-09 09:09:00,2015-04-09 23:02:00,2015-04-11 09:36:00,0.9906,0.06,-5.97,48.45,20.8,14.1,3.8,387.6,27.5,34.57,20.8,15.2,3.9,-1.5,-12.7,9.8,-1.0,10.8,391.5,30.9,9.2,4.3,3.9,15.7,8.2,32057.2,16181.2,377.6,10.2,16.9,5.9,4.0,1.5,2015-04-09 23:02:00,258.4356029801195,-25.593977305296264,18.84365995921737
ICME_Wind_NASA_20150331_01,Wind,2015-03-31 07:32:00,2015-03-31 17:57:00,2015-04-01 09:50:00,0.9879,-0.02,-6.54,26.3,17.0,12.8,2.1,396.5,12.9,15.88,15.8,12.4,1.7,4.9,-9.6,4.0,-10.3,1.2,400.0,10.3,-3.8,2.4,0.6,9.1,2.0,33625.1,12261.8,390.8,14.4,18.0,4.3,4.6,1.1,2015-03-31 17:57:00,259.49948528722217,7.09503120847348,17.875256450359252
ICME_Wind_NASA_20150328_01,Wind,2015-03-28 03:36:00,2015-03-28 11:45:00,2015-03-29 14:24:00,0.987,-0.05,-6.7,34.8,15.8,11.2,2.5,394.6,24.8,26.65,15.8,12.1,2.2,4.7,-6.4,4.1,8.7,2.9,391.3,26.8,23.9,3.4,1.6,13.2,5.4,22009.8,9540.1,405.4,11.0,9.6,1.6,2.6,0.4,2015-03-28 11:45:00,259.11784802055564,19.21568459660048,18.645678341610527
ICME_Wind_NASA_20150107_01,Wind,2015-01-07 05:38:00,2015-01-07 06:28:00,2015-01-07 21:07:00,0.975,-0.02,-3.72,15.48,22.6,17.3,2.9,449.5,20.1,14.65,22.6,17.5,2.8,2.7,-19.8,11.0,-8.7,6.4,448.2,19.7,10.2,5.4,3.1,15.7,7.9,33583.6,20082.0,472.6,9.2,18.3,3.7,6.8,1.3,2015-01-07 06:28:00,194.82139304965804,6.652828576590465,-12.429691083989361
ICME_Wind_NASA_20140912_01,Wind,2014-09-12 15:17:00,2014-09-12 21:22:00,2014-09-14 11:39:00,0.9959,-0.2,7.25,44.37,32.4,18.2,9.0,599.9,80.6,38.28,32.4,17.7,9.4,8.5,-12.8,4.4,9.0,6.0,593.9,85.0,82.1,2.3,2.5,3.4,3.1,58422.5,74337.2,636.6,21.9,18.8,3.5,12.7,2.3,2014-09-12 21:22:00,244.37851704282858,80.94270182122726,5.961653234048807
ICME_Wind_NASA_20140826_01,Wind,2014-08-26 02:40:00,2014-08-27 03:07:00,2014-08-27 21:49:00,1.0008,-0.25,7.08,43.15,14.8,8.7,4.1,293.7,15.9,18.7,14.8,13.1,0.9,-8.9,-14.2,4.5,-4.2,6.0,307.1,11.9,-14.3,2.2,0.5,13.9,3.4,68515.8,51150.5,283.5,9.7,18.0,5.6,2.5,0.9,2014-08-27 03:07:00,226.6916841829184,101.69892711922074,-0.7619513106072586
ICME_Wind_NASA_20140819_01,Wind,2014-08-19 05:49:00,2014-08-19 17:59:00,2014-08-21 19:10:00,1.0027,-0.24,6.82,61.35,21.3,13.1,4.9,354.5,30.0,49.18,21.3,13.8,5.2,3.7,-14.2,9.2,-1.6,9.8,349.0,26.3,34.7,1.4,1.1,6.6,4.1,31564.0,19374.8,376.9,33.6,17.6,3.7,4.1,0.8,2014-08-19 17:59:00,217.99575207279793,98.13642858440338,-5.5823994365315555
ICME_Wind_NASA_20140703_01,Wind,2014-07-02 23:48:00,2014-07-03 03:07:00,2014-07-03 12:00:00,1.008,0.08,3.05,12.2,7.8,5.7,1.4,333.5,13.5,8.88,7.8,6.3,0.8,-4.9,-6.4,0.9,-1.2,1.9,331.8,15.3,19.3,1.6,0.4,8.5,1.8,24082.7,7934.8,338.0,4.3,16.7,2.7,3.2,0.5,2014-07-03 03:07:00,203.6056557158044,-31.328973499657966,-16.0949830647589
ICME_Wind_NASA_20140629_01,Wind,2014-06-29 16:47:00,2014-06-29 20:53:00,2014-06-30 11:16:00,1.0079,0.11,2.7,18.48,10.0,7.8,1.5,348.2,14.4,14.38,10.0,8.5,0.7,1.8,-9.1,4.8,-4.7,3.8,347.1,14.0,17.8,2.3,0.5,11.3,2.1,37466.9,7755.1,352.1,14.8,13.0,3.9,2.7,1.0,2014-06-29 20:53:00,204.927807872333,-44.04874258605669,-13.576508250133287
ICME_Wind_NASA_20140622_01,Wind,2014-06-22 18:28:00,2014-06-22 22:19:00,2014-06-23 22:04:00,1.0076,0.16,1.93,27.6,4.2,2.9,0.4,356.2,17.8,23.75,3.6,2.8,0.2,-0.1,-0.8,0.4,0.5,0.8,351.4,13.6,17.4,0.6,0.1,2.9,0.5,10187.7,2491.2,385.3,11.2,2.9,0.5,0.7,0.1,2014-06-22 22:19:00,204.92351406750026,-65.54847397075432,-7.375127489867328
ICME_Wind_NASA_20140607_01,Wind,2014-06-07 16:30:00,2014-06-08 19:12:00,2014-06-10 16:47:00,1.0059,0.23,0.28,72.28,29.1,7.4,5.1,489.7,63.9,45.58,7.8,4.4,1.4,0.0,-5.6,2.1,-1.6,1.9,487.6,66.0,73.8,0.9,0.5,2.2,1.4,28136.6,11463.5,493.2,60.1,16.6,11.4,6.8,5.9,2014-06-08 19:12:00,213.90147448364385,-95.60153301370447,1.0258346009568908
ICME_Wind_NASA_20140429_01,Wind,2014-04-29 19:11:00,2014-04-29 19:11:00,2014-04-30 16:33:00,0.9963,0.13,-4.25,21.37,10.2,8.8,0.9,302.9,6.2,21.37,10.2,8.8,0.9,-7.1,-10.1,2.9,2.7,3.0,302.9,6.2,-6.3,1.9,0.6,12.2,3.9,14864.9,6473.4,,,,,,,2014-04-29 19:11:00,255.05950673698493,-55.1853769814529,19.910446127601162
ICME_Wind_NASA_20140420_01,Wind,2014-04-20 10:20:00,2014-04-21 07:41:00,2014-04-22 06:13:00,0.9938,0.07,-5.05,43.88,20.9,7.1,2.7,594.6,54.3,22.53,8.0,5.7,0.9,1.2,-5.5,3.1,-1.0,1.6,549.4,28.4,57.5,2.2,1.5,4.3,2.3,16928.6,3965.2,640.7,30.3,6.9,2.3,4.8,1.7,2014-04-21 07:41:00,259.9379156432174,-30.26304330454631,19.723255525213773
ICME_Wind_NASA_20140411_01,Wind,2014-04-11 06:57:00,2014-04-11 06:57:00,2014-04-12 20:52:00,0.991,-0.02,-5.86,37.92,11.6,9.1,1.2,350.5,15.9,37.92,11.6,9.1,1.2,-3.5,-9.0,5.0,2.9,5.9,350.5,15.9,24.6,1.5,0.6,7.6,3.5,26527.9,8929.0,,,,,,,2014-04-11 06:57:00,259.5566602857665,6.61274881976665,20.097681038658564
ICME_Wind_NASA_20140405_01,Wind,2014-04-05 09:58:00,2014-04-05 22:18:00,2014-04-07 14:24:00,0.9895,-0.06,-6.23,52.43,17.7,11.0,3.5,393.1,50.8,40.1,17.7,11.9,3.5,-0.4,-8.9,3.7,-3.2,4.1,369.2,27.7,36.3,1.7,0.7,7.4,2.1,41468.0,12655.3,470.8,24.4,20.1,10.3,7.1,3.1,2014-04-05 22:18:00,259.5748398291713,23.086933428834588,17.59235195482091
ICME_Wind_NASA_20140219_01,Wind,2014-02-19 03:09:00,2014-02-19 03:09:00,2014-02-20 02:38:00,0.9796,-0.24,-6.99,23.48,19.0,11.9,4.1,495.4,31.2,23.48,19.0,11.9,4.1,-1.7,-15.3,7.6,-2.4,6.9,495.4,31.2,-67.9,3.2,2.1,7.9,5.4,77799.4,102052.3,,,,,,,2014-02-19 03:09:00,208.86346243850704,95.40054552851328,-5.360583274091419
ICME_Wind_NASA_20140218_01,Wind,2014-02-18 05:59:00,2014-02-18 15:07:00,2014-02-19 09:35:00,0.9795,-0.24,-6.97,27.6,19.0,9.1,4.5,415.2,27.7,18.47,19.0,11.1,4.3,-6.8,-15.3,4.6,0.5,7.5,420.4,31.8,-2.0,1.7,1.6,5.4,4.4,31049.4,19566.3,404.7,11.1,7.0,3.1,1.9,0.8,2014-02-18 15:07:00,208.68629371905047,95.42377301250991,-4.477080765084764
ICME_Wind_NASA_20140215_01,Wind,2014-02-15 12:46:00,2014-02-16 00:43:00,2014-02-16 14:24:00,0.979,-0.23,-6.88,25.63,17.6,12.7,3.0,408.1,25.3,13.68,17.5,14.4,1.4,5.4,-11.4,6.9,-0.1,11.0,388.7,16.1,21.3,4.0,2.6,15.1,8.9,47016.0,29782.5,430.6,11.7,33.4,12.0,10.3,3.5,2014-02-16 00:43:00,207.75182941630675,91.23316663717367,-8.72463960460327
ICME_Wind_NASA_20140205_01,Wind,2014-02-05 12:50:00,2014-02-06 02:23:00,2014-02-07 16:04:00,0.9776,-0.19,-6.37,51.23,11.3,6.9,1.5,373.1,24.5,37.68,8.9,6.2,1.0,-2.2,-6.8,1.6,-3.4,1.2,368.4,24.3,29.3,0.6,0.2,2.6,0.7,18661.8,9785.9,386.9,19.0,3.7,0.5,0.9,0.2,2014-02-06 02:23:00,199.28999476174886,75.0596213482185,-10.613462544358343
ICME_Wind_NASA_20131224_01,Wind,2013-12-24 20:36:00,2013-12-25 04:47:00,2013-12-25 17:59:00,0.975,0.18,-2.22,21.38,11.5,8.7,2.5,305.0,14.2,13.2,11.5,10.6,0.8,-4.7,-8.5,3.7,-4.1,5.8,299.9,14.4,20.3,1.5,0.7,9.9,3.7,17769.6,4751.0,313.4,8.8,12.9,3.8,2.2,0.7,2013-12-25 04:47:00,200.29310851555874,-72.81654390733881,-4.128417919043579
ICME_Wind_NASA_20131214_01,Wind,2013-12-14 16:47:00,2013-12-15 16:47:00,2013-12-16 05:31:00,0.9755,0.22,-1.03,36.73,11.9,7.2,1.8,504.0,49.7,12.73,9.3,7.2,1.6,1.1,-4.4,2.6,-5.8,3.1,460.2,13.4,13.0,0.7,0.6,2.0,1.7,23373.6,16636.4,526.9,46.2,6.5,0.9,3.0,0.7,2013-12-15 16:47:00,203.88062354981045,-88.73579658199719,-1.597489120701796
ICME_Wind_NASA_20131208_01,Wind,2013-12-08 07:31:00,2013-12-08 16:47:00,2013-12-09 02:09:00,0.9759,0.24,-0.12,18.63,6.0,4.9,0.6,589.9,40.2,9.37,6.0,5.0,0.5,-1.4,-5.5,1.8,-1.5,1.3,553.4,19.0,39.1,1.0,0.4,1.8,0.6,88415.2,33266.5,624.0,19.4,3.2,0.5,2.1,0.4,2013-12-08 16:47:00,213.6729096151978,-95.94682286085286,5.546262064957796
ICME_Wind_NASA_20131130_01,Wind,2013-11-30 20:23:00,2013-12-01 04:48:00,2013-12-03 03:21:00,0.9767,0.25,0.85,54.97,13.5,9.1,1.3,454.1,46.7,46.55,10.4,8.7,1.0,3.7,-3.9,2.8,-1.6,3.9,442.9,41.3,30.8,0.8,0.7,2.1,1.7,47219.4,53013.0,514.8,20.6,5.8,1.7,2.6,0.7,2013-12-01 04:48:00,220.79825525507937,-99.43469963353901,10.332382255693751
ICME_Wind_NASA_20131123_01,Wind,2013-11-23 00:14:00,2013-11-23 04:47:00,2013-11-23 15:35:00,0.9776,0.23,1.87,15.35,10.4,8.4,1.0,345.7,20.4,10.8,10.4,8.6,1.1,-3.6,-9.4,5.0,2.2,3.4,356.4,9.4,-6.9,1.3,0.3,6.0,1.5,108190.8,30776.5,320.2,16.7,9.0,1.5,1.6,0.4,2013-11-23 04:47:00,231.83158902899672,-90.78217185406774,15.504095392789642
ICME_Wind_NASA_20131108_01,Wind,2013-11-08 21:07:00,2013-11-08 23:59:00,2013-11-09 06:14:00,0.98,0.16,3.56,9.12,15.3,10.8,3.1,410.0,8.2,6.25,15.3,12.6,1.8,-7.8,-12.0,3.6,-0.4,6.5,410.0,9.3,-28.1,5.2,1.6,18.5,6.0,44445.5,29747.9,409.9,4.8,11.8,1.5,3.3,0.4,2013-11-08 23:59:00,248.28584465187888,-62.35133428713845,18.97025262560801
ICME_Wind_NASA_20131029_01,Wind,2013-10-30 18:14:00,2013-10-30 18:14:00,2013-10-31 05:31:00,0.982,0.09,4.55,11.28,10.8,8.8,0.9,341.7,8.6,11.28,10.8,8.8,0.9,-2.1,-8.1,3.4,3.8,4.0,341.7,8.6,12.1,1.3,0.2,6.9,1.2,61644.4,22458.1,,,,,,,2013-10-30 18:14:00,256.005927824097,-34.01393047115515,22.382598360798223
ICME_Wind_NASA_20131003_01,Wind,2013-10-03 00:00:00,2013-10-03 00:00:00,2013-10-03 14:52:00,0.9899,-0.14,6.67,14.87,8.4,8.0,0.3,485.7,34.4,14.87,8.4,8.0,0.3,3.7,0.3,1.1,-0.3,2.1,485.7,34.4,50.4,0.2,0.2,0.5,0.4,28563.0,13609.8,,,,,,,2013-10-03 00:00:00,252.92624798172693,57.27913330231552,16.52181811054982
ICME_Wind_NASA_20131002_01,Wind,2013-10-02 01:15:00,2013-10-02 15:35:00,2013-10-02 21:35:00,0.99,-0.14,6.68,20.33,33.1,10.4,6.4,595.9,20.8,6.0,6.9,5.7,0.9,-3.4,-5.0,1.5,-0.2,2.8,593.9,9.8,15.0,2.2,0.6,3.8,1.0,69636.6,21354.6,596.8,23.9,16.5,12.1,10.1,8.0,2013-10-02 15:35:00,252.91352968300856,57.112279485018945,13.432261437456297
ICME_Wind_NASA_20130901_01,Wind,2013-09-01 06:14:00,2013-09-01 13:55:00,2013-09-02 01:56:00,0.9997,-0.24,7.19,19.7,5.5,4.1,0.7,506.1,36.7,12.02,4.8,3.8,0.7,-1.6,-4.3,1.5,-1.5,1.0,486.8,32.6,46.9,0.6,0.1,1.4,0.2,122230.5,34328.5,536.2,17.5,2.6,0.6,1.3,0.3,2013-09-01 13:55:00,221.1677882266044,97.51429274019969,-3.93770225590654
ICME_Wind_NASA_20130712_01,Wind,2013-07-12 16:43:00,2013-07-12 20:24:00,2013-07-14 23:31:00,1.0079,0.09,4.09,54.8,16.4,11.5,2.5,423.4,42.4,51.12,16.4,11.9,2.1,-1.5,-11.0,8.0,5.3,6.6,420.6,41.4,66.3,1.2,1.0,4.1,2.8,38022.2,51572.2,464.0,34.7,5.0,1.6,1.8,0.4,2013-07-12 20:24:00,202.98419055341134,-35.511779805695504,-16.533475001931386
ICME_Wind_NASA_20130704_01,Wind,2013-07-04 17:17:00,2013-07-05 04:05:00,2013-07-07 14:24:00,1.008,0.15,3.32,69.12,13.0,8.6,2.6,343.8,22.3,58.32,13.0,9.4,1.9,-3.5,-12.7,5.5,0.3,6.5,339.0,20.0,29.8,1.5,0.8,7.5,3.6,28269.2,13320.6,370.5,13.8,10.1,1.5,2.3,0.4,2013-07-05 04:05:00,204.32448997869363,-61.06095590460029,-9.950739765219407
ICME_Wind_NASA_20130627_01,Wind,2013-06-27 13:51:00,2013-06-28 02:23:00,2013-06-29 11:59:00,1.0077,0.19,2.55,46.13,13.4,10.2,2.0,403.3,25.1,33.6,13.4,11.2,0.9,-6.6,-12.5,5.8,3.7,5.4,390.9,15.6,-19.3,2.1,1.2,8.2,4.6,25456.4,21833.3,435.8,13.7,12.9,6.6,4.0,1.9,2013-06-28 02:23:00,207.82749092438223,-77.79863489701592,-8.861260952185637
ICME_Wind_NASA_20130606_01,Wind,2013-06-06 02:09:00,2013-06-06 14:23:00,2013-06-08 00:00:00,1.0052,0.24,0.06,45.85,13.5,9.3,2.6,443.5,38.2,33.62,13.5,10.4,2.0,-3.2,-12.9,6.5,-1.6,6.5,426.8,29.2,23.5,1.9,0.9,6.4,3.1,33968.3,16902.3,488.4,18.2,5.2,1.2,2.1,0.4,2013-06-06 14:23:00,226.00456195248896,-100.43155626500027,6.89074662615147
ICME_Wind_NASA_20130514_01,Wind,2013-05-14 02:23:00,2013-05-14 06:00:00,2013-05-15 06:29:00,1.0,0.16,-2.68,28.1,9.3,7.2,1.3,358.4,21.7,24.48,9.3,7.6,1.0,-0.7,-6.4,3.8,-2.1,2.8,356.4,22.5,5.7,2.0,0.5,9.4,2.8,35862.6,8574.1,371.7,6.1,8.3,1.7,1.9,0.4,2013-05-14 06:00:00,251.05964541080445,-68.25425518516042,20.18253555805397
ICME_Wind_NASA_20130430_01,Wind,2013-04-30 08:52:00,2013-04-30 12:00:00,2013-05-01 07:12:00,0.9963,0.06,-4.16,22.33,11.9,9.8,0.7,393.7,17.2,19.2,11.9,9.9,0.6,1.2,-10.6,5.0,6.0,3.3,392.8,18.1,11.5,1.8,0.5,6.7,1.4,42899.5,20234.2,399.8,8.2,7.7,1.1,2.1,0.3,2013-04-30 12:00:00,260.30198749942895,-26.710877696420717,21.02181149602877
ICME_Wind_MOESTL_20130413_01,Wind,2013-04-13 22:14:00,2013-04-14 17:02:00,2013-04-15 18:20:00,0.9921,-0.07,-5.59,44.1,14.2,10.2,1.9,451.8,46.5,25.3,13.0,10.2,1.8,8.0,0.9,1.8,-2.2,4.1,416.7,28.2,36.1,1.2,1.5,3.8,4.3,9946.0,3699.5,495.4,20.8,13.4,3.3,5.5,1.4,2013-04-14 17:02:00,259.81192482037784,26.833997090699885,19.373717606566682
ICME_Wind_NASA_20130317_01,Wind,2013-03-17 05:21:00,2013-03-17 14:09:00,2013-03-19 16:04:00,0.9853,-0.24,-7.1,58.72,22.7,9.7,2.3,550.8,83.9,49.92,13.8,9.3,1.5,4.3,-11.2,4.4,0.5,3.7,527.5,67.3,,1.3,1.1,2.5,1.5,38034.1,36181.3,681.8,31.7,9.5,4.2,7.3,3.2,2013-03-17 14:09:00,231.99405143442243,95.90307428137815,7.56926363474138
ICME_Wind_NASA_20130119_01,Wind,2013-01-19 16:50:00,2013-01-19 22:47:00,2013-01-20 10:47:00,0.9757,0.04,-5.08,17.95,8.9,5.8,1.7,429.1,9.8,12.0,8.9,6.6,1.4,-4.2,-7.8,1.9,-2.9,2.3,428.3,11.1,2.7,1.3,0.4,4.4,1.6,64876.5,39977.3,430.8,6.4,10.8,2.6,3.3,0.8,2013-01-19 22:47:00,194.8603757220044,-17.285643908065513,-14.286169330246098
ICME_Wind_NASA_20130118_01,Wind,2013-01-18 22:47:00,2013-01-19 00:14:00,2013-01-19 16:47:00,0.9756,0.05,-5.0,18.0,7.4,4.9,0.9,427.4,20.6,16.55,6.0,4.8,0.8,1.0,-1.0,1.0,-0.1,2.0,426.3,21.2,27.9,1.1,0.6,3.8,2.1,18229.3,7897.9,438.7,1.9,9.0,2.1,2.9,0.7,2013-01-19 00:14:00,195.54707047256593,-21.551813698969067,-16.947578841203644
ICME_Wind_NASA_20130116_01,Wind,2013-01-16 23:31:00,2013-01-17 14:52:00,2013-01-18 12:14:00,0.9755,0.06,-4.86,36.72,17.0,11.4,2.4,395.4,16.5,21.37,17.0,12.5,1.8,0.8,-13.9,8.1,7.3,5.8,387.7,15.8,-25.0,1.1,1.4,4.1,4.6,40435.5,36649.8,405.8,10.5,26.8,12.3,7.4,3.5,2013-01-17 14:52:00,195.6170894353243,-25.259699089929505,-13.461088155757059
ICME_Wind_NASA_20121123_01,Wind,2012-11-23 20:51:00,2012-11-24 11:31:00,2012-11-25 10:47:00,0.9769,0.2,1.69,37.93,16.4,11.4,2.1,383.5,18.6,23.27,16.4,11.6,1.9,3.5,-5.7,3.1,10.0,2.3,380.9,19.5,1.5,2.5,1.9,9.8,6.9,46781.9,27759.4,387.8,16.2,13.9,5.9,3.5,1.5,2012-11-24 11:31:00,240.7935882065603,-78.26390031139061,18.52304966627904
ICME_Wind_NASA_20121112_01,Wind,2012-11-12 22:12:00,2012-11-13 08:23:00,2012-11-14 08:09:00,0.9787,0.12,3.05,33.95,25.0,18.5,4.0,394.1,29.2,23.77,22.9,20.1,2.3,-2.6,-18.1,11.0,-12.5,9.7,380.9,17.1,12.0,1.7,1.1,6.7,4.1,79353.7,61326.7,425.3,27.9,22.4,10.2,6.5,2.2,2012-11-13 08:23:00,253.69836053276364,-45.767482815926115,22.140322523155202
ICME_Wind_NASA_20121031_01,Wind,2012-10-31 14:28:00,2012-10-31 23:35:00,2012-11-02 05:21:00,0.9815,0.02,4.41,38.88,16.0,10.6,2.4,343.4,18.5,29.77,16.0,10.9,2.5,-4.1,-11.9,6.2,-0.8,7.3,340.7,20.0,30.8,2.2,1.7,10.9,7.6,17367.1,12025.6,352.1,7.9,24.1,5.2,5.0,1.0,2012-10-31 23:35:00,257.13710059093427,-5.718310258796309,22.9693551832528
ICME_Wind_NASA_20121012_01,Wind,2012-10-12 08:09:00,2012-10-12 18:29:00,2012-10-13 09:14:00,0.987,-0.13,6.07,25.08,13.2,8.4,2.7,494.4,25.3,14.75,13.2,10.4,1.6,-6.4,-11.3,3.7,0.8,5.4,479.7,18.2,26.2,1.0,0.7,2.6,1.8,52938.1,62231.8,514.4,19.1,5.6,1.5,2.5,0.6,2012-10-12 18:29:00,253.29179127888756,53.69545387204327,18.77864644477754
ICME_Wind_NASA_20121008_01,Wind,2012-10-08 04:12:00,2012-10-08 15:50:00,2012-10-09 17:17:00,0.9883,-0.16,6.33,37.08,16.7,14.3,2.1,392.3,26.8,25.45,16.7,15.1,1.2,-8.7,-16.0,7.3,1.6,8.4,397.3,27.8,18.3,1.4,0.8,5.0,2.5,40349.9,47918.1,381.7,21.0,15.5,3.7,3.8,0.9,2012-10-08 15:50:00,249.9339359851397,65.31727039972148,13.441261259534981
